Upstream G:A:V,Downstream G:A:V
junit:junit:4.12,org.rnorth.test-containers:mysql:0.9.5
junit:junit:4.12,org.rnorth.test-containers:nginx:0.9.5
junit:junit:4.12,org.rnorth.test-containers:oracle-xe:0.9.5
junit:junit:4.12,org.rnorth.test-containers:postgresql:0.9.5
junit:junit:4.12,org.rnorth.test-containers:selenium:0.9.5
junit:junit:4.12,org.rnorth.test-containers:test-containers:0.9.5
junit:junit:4.12,org.rnorth.visible-assertions:visible-assertions:2.1.1
junit:junit:4.12,org.rogueware.mojo:ssh-exec-maven-plugin:1.0
junit:junit:4.12,org.rxjava.apikit:rxjava-apikit-core:1.0.0
junit:junit:4.12,org.rxjava.apikit:rxjava-apikit-example:1.0.0
junit:junit:4.12,org.rxjava.apikit:rxjava-apikit-maven-plugin:1.0.0
junit:junit:4.12,org.rxjava.apikit:rxjava-apikit-tool:1.0.0
junit:junit:4.12,org.rythmengine:spring-rythm:1.2.2
junit:junit:4.12,org.sadtech.autoresponder:autoresponder:1.9.1-RELEASE
junit:junit:4.12,org.scala-js:scalajs-js-envs-test-kit_2.10:1.0.0-M7
junit:junit:4.12,org.scala-js:scalajs-js-envs-test-kit_2.11:1.0.0-RC1
junit:junit:4.12,org.scala-js:scalajs-js-envs-test-kit_2.12:1.0.0
junit:junit:4.12,org.scala-js:scalajs-js-envs-test-kit_2.13:1.2.0
junit:junit:4.12,org.scala-js:scalajs-js-envs-test-kit_2.13.0-M3:1.0.0-M5
junit:junit:4.12,org.scala-lang:scala-partest:2.12.16
junit:junit:4.12,org.scala-lang:scala-testkit:2.13.2
junit:junit:4.12,org.scala-rules:rule-engine-test-utils:0.1
junit:junit:4.12,org.scalatest:scalatest-app_2.10:3.0.6
junit:junit:4.12,org.scalatest:scalatest-app_2.11:3.1.0-SNAP7
junit:junit:4.12,org.scalatest:scalatest-app_2.12:3.0.8
junit:junit:4.12,org.scalatest:scalatest-app_2.13:3.0.8
junit:junit:4.12,org.scalatest:scalatest-app_2.13.0-M2:3.0.5
junit:junit:4.12,org.scalatest:scalatest-app_2.13.0-M3:3.0.5-M1
junit:junit:4.12,org.scalatest:scalatest-app_2.13.0-M4:3.0.6-SNAP2
junit:junit:4.12,org.scalatest:scalatest-app_2.13.0-M5:3.1.0-SNAP7
junit:junit:4.12,org.scalatest:scalatest-app_2.13.0-RC1:3.0.8-RC3
junit:junit:4.12,org.scalatest:scalatest-app_2.13.0-RC2:3.0.8-RC4
junit:junit:4.12,org.scalatest:scalatest-app_2.13.0-RC3:3.0.8-RC5
junit:junit:4.12,org.scalatest:scalatest_2.11:3.0.6
junit:junit:4.12,org.scalatest:scalatest_2.12:3.0.9
junit:junit:4.12,org.scalatest:scalatest_2.13:3.0.8
junit:junit:4.12,org.scalatest:scalatest_2.13.0-M2:3.0.5
junit:junit:4.12,org.scalatest:scalatest_2.13.0-M3:3.0.5-M1
junit:junit:4.12,org.scalatest:scalatest_2.13.0-M4:3.0.6-SNAP2
junit:junit:4.12,org.scalatest:scalatest_2.13.0-M5:3.0.6-SNAP3
junit:junit:4.12,org.scalatest:scalatest_2.13.0-RC1:3.0.8-RC2
junit:junit:4.12,org.scalatest:scalatest_2.13.0-RC2:3.0.8-RC4
junit:junit:4.12,org.scalatest:scalatest_2.13.0-RC3:3.0.8-RC5
junit:junit:4.12,org.scalatestplus:junit-4-12_0.24:3.2.0.0
junit:junit:4.12,org.scalatestplus:junit-4-12_0.26:3.1.4.0
junit:junit:4.12,org.scalatestplus:junit-4-12_0.27:3.2.2.0
junit:junit:4.12,org.scalatestplus:junit-4-12_2.10:3.1.0.0
junit:junit:4.12,org.scalatestplus:junit-4-12_2.11:3.2.0.0-M4
junit:junit:4.12,org.scalatestplus:junit-4-12_2.12:3.1.0.0
junit:junit:4.12,org.scalatestplus:junit-4-12_2.13:3.2.0.0-M2
junit:junit:4.12,org.scalatestplus:scalatestplus-junit_2.10:1.0.0-SNAP3
junit:junit:4.12,org.scalatestplus:scalatestplus-junit_2.11:1.0.0-SNAP7
junit:junit:4.12,org.scalatestplus:scalatestplus-junit_2.12:1.0.0-SNAP2
junit:junit:4.12,org.scalatestplus:scalatestplus-junit_2.13:1.0.0-M1
junit:junit:4.12,org.scalatestplus:scalatestplus-junit_2.13.0-M5:1.0.0-SNAP3
junit:junit:4.12,org.scalatestplus:scalatestplus-junit_2.13.0-RC1:1.0.0-SNAP6
junit:junit:4.12,org.scalatestplus:scalatestplus-junit_2.13.0-RC2:1.0.0-SNAP7
junit:junit:4.12,org.scalatestplus:scalatestplus-junit_2.13.0-RC3:1.0.0-SNAP8
junit:junit:4.12,org.scalatra:scalatra-scalatest_2.10:2.4.1
junit:junit:4.12,org.scalatra:scalatra-scalatest_2.11:2.5.0
junit:junit:4.12,org.scalatra:scalatra-scalatest_2.12:2.5.0-RC1
junit:junit:4.12,org.scalatra:scalatra-scalatest_2.13:2.7.0-RC1
junit:junit:4.12,org.scijava:junit-benchmarks:0.7.4-scijava
junit:junit:4.12,org.sculptorgenerator:sculptor-framework-test:3.1.0
junit:junit:4.12,org.seaborne.mantis:dboe-index-test:0.3.0
junit:junit:4.12,org.seekay:contract-all:0.0.3
junit:junit:4.12,org.seekay:contract-client:0.0.2
junit:junit:4.12,org.seekay:contract-common:0.0.3
junit:junit:4.12,org.seekay:contract-configuration:0.0.4
junit:junit:4.12,org.seekay:contract-maven-plugin:0.0.3
junit:junit:4.12,org.seekay:contract-model:0.0.4
junit:junit:4.12,org.seekay:contract-server:0.0.3
junit:junit:4.12,org.seekay:documentation:0.0.1
junit:junit:4.12,org.seerc.paasword:ic-constraints-translator:1.0.5
junit:junit:4.12,org.seerc.paasword:security-policy-engine:1.0.3
junit:junit:4.12,org.seleniumx:seleniumx:1.4.2
junit:junit:4.12,org.sentilo:sentilo-common:1.8.0
junit:junit:4.12,org.sentilo.agent:sentilo-agent-activity-monitor:1.8.0
junit:junit:4.12,org.sentilo.agent:sentilo-agent-alert:1.8.0
junit:junit:4.12,org.sentilo.agent:sentilo-agent-common:1.8.0
junit:junit:4.12,org.sentilo.agent:sentilo-agent-federation:1.8.0
junit:junit:4.12,org.sentilo.agent:sentilo-agent-historian:1.8.0
junit:junit:4.12,org.sentilo.agent:sentilo-agent-kafka:1.8.0
junit:junit:4.12,org.sentilo.agent:sentilo-agent-location-updater:1.8.0
junit:junit:4.12,org.sentilo.agent:sentilo-agent-relational:1.8.0
junit:junit:4.12,org.sentilo.platform:sentilo-platform-client-java:1.8.0
junit:junit:4.12,org.sentilo.platform:sentilo-platform-common:1.8.0
junit:junit:4.12,org.sentilo.platform:sentilo-platform-server:1.8.0
junit:junit:4.12,org.sentilo.platform:sentilo-platform-service:1.8.0
junit:junit:4.12,org.sf.teachingbox:teachingbox-core:1.2.0
junit:junit:4.12,org.shaneking:org.shaneking.aspectj:0.0.2
junit:junit:4.12,org.shaneking:org.shaneking.jsqlparser:0.2.2
junit:junit:4.12,org.shaneking:org.shaneking.test:0.13.7
junit:junit:4.12,org.shaneking.aspectj:org.shaneking.aspectj.currentlimiter:0.4.3
junit:junit:4.12,org.shaneking.aspectj:org.shaneking.aspectj.helper:0.4.1
junit:junit:4.12,org.shaneking.aspectj:org.shaneking.aspectj.jsqlparser:0.5.3
junit:junit:4.12,org.shaneking.aspectj:org.shaneking.aspectj.test:0.5.2
junit:junit:4.12,org.sharegov:mjson:1.4.0
junit:junit:4.12,org.simpleflatmapper:sfm-test:1.11b1
junit:junit:4.12,org.sindaryn:testifi:0.0.1
junit:junit:4.12,org.sistcoop:elasticsearch-test-shaded:1.0.5
junit:junit:4.12,org.sitoolkit.wt:sit-wt:2.2
junit:junit:4.12,org.sitoolkit.wt:sit-wt-maven-plugin:1.0
junit:junit:4.12,org.sitoolkit.wt:sit-wt-runtime:2.1
junit:junit:4.12,org.skinny-framework:scalatra-test_2.10:1.2.4
junit:junit:4.12,org.skinny-framework:scalatra-test_2.11:2.0.0
junit:junit:4.12,org.skinny-framework:scalatra-test_2.12:1.2.3
junit:junit:4.12,org.skinny-framework:scalatra-test_2.13:2.1.0
junit:junit:4.12,org.skinny-framework:scalatra-test_2.13.0-M4:2.0.0
junit:junit:4.12,org.skinny-framework:scalatra-test_2.13.0-M5:2.0.1-RC1
junit:junit:4.12,org.skinny-framework:scalatra-test_2.13.0-RC1:2.0.2-RC2
junit:junit:4.12,org.skinny-framework:skinny-micro-test_2.10:1.0.4
junit:junit:4.12,org.skinny-framework:skinny-micro-test_2.11:1.4.0-RC1
junit:junit:4.12,org.skinny-framework:skinny-micro-test_2.12:1.2.2
junit:junit:4.12,org.skinny-framework:skinny-micro-test_2.13:2.1.0
junit:junit:4.12,org.skinny-framework:skinny-micro-test_2.13.0-M4:2.0.0
junit:junit:4.12,org.skinny-framework:skinny-micro-test_2.13.0-M5:2.0.1-RC1
junit:junit:4.12,org.skinny-framework:skinny-micro-test_2.13.0-RC1:2.0.2-RC2
junit:junit:4.12,org.slieb:html-exception-formatter:1.3
junit:junit:4.12,org.slieb:jsunit-testing-suite:1.0
junit:junit:4.12,org.sodeac:org.sodeac.common:0.6.2
junit:junit:4.12,org.sodeac:org.sodeac.dbschema.api:1.0.0
junit:junit:4.12,org.sodeac:org.sodeac.dbschema.driver.base:1.0.0
junit:junit:4.12,org.sodeac:org.sodeac.dbschema.driver.h2:1.0.0
junit:junit:4.12,org.sodeac:org.sodeac.dbschema.driver.oracle:1.0.0
junit:junit:4.12,org.sodeac:org.sodeac.dbschema.driver.postgresql:1.0.0
junit:junit:4.12,org.sodeac:org.sodeac.dbschema.provider:1.0.0
junit:junit:4.12,org.sodeac:org.sodeac.multichainlist:1.0.0
junit:junit:4.12,org.sodeac:org.sodeac.streampartitioner.api:1.0.0
junit:junit:4.12,org.sodeac:org.sodeac.streampartitioner.provider:1.0.0
junit:junit:4.12,org.sodeac:org.sodeac.xuri:1.0.1
junit:junit:4.12,org.softcake.lemon:lemon-core:1.1.0
junit:junit:4.12,org.softsmithy.devlib:softsmithy-devlib-core:1.0
junit:junit:4.12,org.sonarsource.analyzer-commons:sonar-analyzer-test-commons:1.10.2.456
junit:junit:4.12,org.sonarsource.javascript:javascript-checks-testkit:5.1.0.7456
junit:junit:4.12,org.sonarsource.orchestrator:sonar-orchestrator:3.21.0.1721
junit:junit:4.12,org.sonarsource.python:python-checks-testkit:2.11.0.6843
junit:junit:4.12,org.sosy-lab:common:0.2
junit:junit:4.12,org.sosy-lab:java-smt:0.5
junit:junit:4.12,org.specnaz:specnaz-junit:1.5.3
junit:junit:4.12,org.specnaz:specnaz-kotlin-junit:1.5.3.rc1
junit:junit:4.12,org.specrunner:specrunner-core:1.4.35
junit:junit:4.12,org.specs2:specs2-junit_2.10:3.5-20150429005731-d441bf4
junit:junit:4.12,org.specs2:specs2-junit_2.12:4.0.0
junit:junit:4.12,org.specs2:specs2-junit_2.12.0-M2:3.6.4-20150901013911-1f41c5e
junit:junit:4.12,org.specs2:specs2-junit_2.12.0-M3:3.7.2-scalaz-7.1.7
junit:junit:4.12,org.specs2:specs2-junit_2.12.0-M4:3.8.4
junit:junit:4.12,org.specs2:specs2-junit_2.12.0-M5:3.8.4
junit:junit:4.12,org.specs2:specs2-junit_2.12.0-RC1:3.8.5-20160914090233-50e99f0
junit:junit:4.12,org.specs2:specs2-junit_2.12.0-RC2:3.8.5.1
junit:junit:4.12,org.specs2:specs2-junit_2.13:4.7.1
junit:junit:4.12,org.specs2:specs2-junit_2.13.0-M1:3.9.1-20170623193746-58cbe74
junit:junit:4.12,org.specs2:specs2-junit_2.13.0-M2:4.0.2
junit:junit:4.12,org.specs2:specs2-junit_2.13.0-M3:4.2.0-6fc1280b6-20180430142205
junit:junit:4.12,org.specs2:specs2-junit_2.13.0-M4:4.3.4
junit:junit:4.12,org.specs2:specs2-junit_2.13.0-M5:4.5.0
junit:junit:4.12,org.specs2:specs2-junit_2.13.0-RC1:4.5.1
junit:junit:4.12,org.specs2:specs2-junit_2.13.0-RC2:4.5.1
junit:junit:4.12,org.specs2:specs2-junit_2.13.0-RC3:4.5.1
junit:junit:4.12,org.specs2:specs2-junit_native0.4.0-M2_2.11:4.8.0
junit:junit:4.12,org.specs2:specs2-junit_sjs0.6_2.11:4.3.1
junit:junit:4.12,org.specs2:specs2-junit_sjs0.6_2.12:4.3.1
junit:junit:4.12,org.specs2:specs2-junit_sjs0.6_2.13:4.6.0
junit:junit:4.12,org.specs2:specs2-junit_sjs0.6_2.13.0-M2:4.0.2
junit:junit:4.12,org.specs2:specs2-junit_sjs0.6_2.13.0-M3:4.2.0-6fc1280b6-20180430142205
junit:junit:4.12,org.specs2:specs2-junit_sjs0.6_2.13.0-M4:4.3.2
junit:junit:4.12,org.specs2:specs2-junit_sjs0.6_2.13.0-M5:4.3.5
junit:junit:4.12,org.specs2:specs2-junit_sjs0.6_2.13.0-RC1:4.5.1
junit:junit:4.12,org.specs2:specs2-junit_sjs0.6_2.13.0-RC2:4.5.1
junit:junit:4.12,org.specs2:specs2-junit_sjs0.6_2.13.0-RC3:4.5.1
junit:junit:4.12,org.spectrumauctions:sats:0.7.0
junit:junit:4.12,org.spectrumauctions:sats-core:0.5.3
junit:junit:4.12,org.spf4j:spf4j-junit:8.6.2
junit:junit:4.12,org.spf4j:spf4j-slf4j-test:8.6.7
junit:junit:4.12,org.spincast:spincast-testing-junit-runner:0.9.42
junit:junit:4.12,org.spincast:spincast-testing-utils:0.9.2
junit:junit:4.12,org.spockframework:spock-core:1.3-RC1-groovy-2.4
junit:junit:4.12,org.spockframework:spock-junit4:2.0-M2-groovy-3.0
junit:junit:4.12,org.springframework.batch:spring-batch-test:4.0.3.RELEASE
junit:junit:4.12,org.springframework.kafka:spring-kafka-test:2.2.10.RELEASE
junit:junit:4.12,org.springframework.ldap:spring-ldap-test:2.3.0.RELEASE
junit:junit:4.12,org.springframework.restdocs:spring-restdocs-core:2.0.2.RELEASE
junit:junit:4.12,org.springframework.restdocs:spring-restdocs-mockmvc:2.0.0.RELEASE
junit:junit:4.12,org.springframework.webflow:spring-webflow:2.5.1.RELEASE
junit:junit:4.12,org.squbs:squbs-testkit_2.11:0.12.0
junit:junit:4.12,org.squbs:squbs-testkit_2.12:0.12.0
junit:junit:4.12,org.squbs:squbs-testkit_2.13:0.15.0
junit:junit:4.12,org.streamingpool:streamingpool-core:1.2.1
junit:junit:4.12,org.streamingpool:streamingpool-ext-tensorics:0.0.1
junit:junit:4.12,org.substeps:substeps-ant-runner:1.1.4
junit:junit:4.12,org.substeps:substeps-junit-runner:1.0.4
junit:junit:4.12,org.substeps:substeps-maven-plugin:1.1.5
junit:junit:4.12,org.substeps:substeps-runner-common:1.1.0
junit:junit:4.12,org.substeps:webdriver-substeps:1.0.4
junit:junit:4.12,org.talangsoft:rest-devtools:1.0.0
junit:junit:4.12,org.tallison:isoparser:1.9.41.2
junit:junit:4.12,org.tap4j:tap4j-ext:4.2.1
junit:junit:4.12,org.teachingkidsprogramming:TeachingKidsProgramming:0.0.7
junit:junit:4.12,org.technbolts.tzatziki:tzatziki-core:0.12.1
junit:junit:4.12,org.technbolts.tzatziki:tzatziki-pdf:0.16.0
junit:junit:4.12,org.technbolts.tzatziki:tzatziki-samples:0.13.2
junit:junit:4.12,org.teiid:teiid-adminshell:11.1.0
junit:junit:4.12,org.teiid.teiid-test-integration:test-integration-db:11.2.0
junit:junit:4.12,org.tendiwa:rocollections:0.2
junit:junit:4.12,org.terracotta:angela-client-internal:3.1.9
junit:junit:4.12,org.terracotta:docs:3.2.2
junit:junit:4.12,org.terracotta:terracotta-utilities-test-tools:0.0.9
junit:junit:4.12,org.test4j:test4j:2.5.2
junit:junit:4.12,org.test4j:test4j-junit4:2.6.3
junit:junit:4.12,org.testcontainers:docker-compose:0.9.8
junit:junit:4.12,org.testcontainers:dynalite:1.0.1
junit:junit:4.12,org.testcontainers:jdbc:1.0.3
junit:junit:4.12,org.testcontainers:jdbc-test:1.3.1
junit:junit:4.12,org.testcontainers:mariadb:1.1.7
junit:junit:4.12,org.testcontainers:mysql:1.1.4
junit:junit:4.12,org.testcontainers:nginx:1.1.8
junit:junit:4.12,org.testcontainers:oracle-xe:1.0.0
junit:junit:4.12,org.testcontainers:postgresql:1.1.6
junit:junit:4.12,org.testcontainers:selenium:1.1.9
junit:junit:4.12,org.testcontainers:testcontainers:1.10.3
junit:junit:4.12,org.testcontainers:virtuoso:1.1.1
junit:junit:4.12,org.testfun:jee:1.0
junit:junit:4.12,org.testfx:testfx-junit:4.0.4-alpha
junit:junit:4.12,org.testfx:testfx-legacy:4.0.0-alpha
junit:junit:4.12,org.testifyproject.junit4:grpc-system-test:1.0.5
junit:junit:4.12,org.testifyproject.junit4:guice-integration-test:1.0.3
junit:junit:4.12,org.testifyproject.junit4:hk2-integration-test:0.9.6
junit:junit:4.12,org.testifyproject.junit4:integration-test:1.0.3
junit:junit:4.12,org.testifyproject.junit4:jersey2-system-test:1.0.4
junit:junit:4.12,org.testifyproject.junit4:junit4-core:0.9.4
junit:junit:4.12,org.testng:testng:7.3.0
junit:junit:4.12,org.testobject:testobject-appium-java-api:0.2.7
junit:junit:4.12,org.thiki:lark:1.0-release
junit:junit:4.12,org.timebench:prefuse-vienna:1.0.0
junit:junit:4.12,org.tinygroup:org.tinygroup.dbunit:3.4.0
junit:junit:4.12,org.tinygroup:org.tinygroup.tinyspringtest305:3.1.2
junit:junit:4.12,org.tinygroup:org.tinygroup.tinyspringtest431:3.1.2
junit:junit:4.12,org.togglz:togglz-junit:2.7.1
junit:junit:4.12,org.togglz:togglz-spring-core:2.7.1
junit:junit:4.12,org.tomitribe:beryllium:0.2.13
junit:junit:4.12,org.tonicsoft.timebomb:timebomb-core-test:0.0.0
junit:junit:4.12,org.tonicsoft.timebomb:timebomb-junit:0.0.0
junit:junit:4.12,org.tools4j:tools4j-spockito:1.4
junit:junit:4.12,org.toxos.process-assertions.activiti:activiti-5_12:0.7.0
junit:junit:4.12,org.toxos.process-assertions.activiti:activiti-5_12_1:0.7.1
junit:junit:4.12,org.toxos.process-assertions.activiti:activiti-5_13:0.7.0
junit:junit:4.12,org.tuxdevelop:spring-batch-lightmin-repository-test:2.1.1
junit:junit:4.12,org.tuxdevelop:spring-batch-lightmin-server-scheduler-repository-test:2.1.1
junit:junit:4.12,org.tuxdevelop:spring-batch-lightmin-test-api:2.0.1
junit:junit:4.12,org.tuxdevelop:spring-batch-lightmin-test-core:2.0.3
junit:junit:4.12,org.tuxdevelop:spring-batch-lightmin-test-domain:2.0.3
junit:junit:4.12,org.uberfire:uberfire-test-utils:2.2.0.Final
junit:junit:4.12,org.uberfire:uberfire-workbench-processors-tests:1.0.0.Beta7
junit:junit:4.12,org.uispec4j:uispec4j:2.5-RC1
junit:junit:4.12,org.umlg:sqlg-benchmark:2.0.0
junit:junit:4.12,org.umlg:sqlg-test:1.3.0
junit:junit:4.12,org.unidal.framework:dal-jdbc:4.1.1
junit:junit:4.12,org.unidal.framework:eunit-testfwk:4.1.1
junit:junit:4.12,org.unidal.framework:foundation-service:4.0.4
junit:junit:4.12,org.unidal.framework:test-framework:4.0.4
junit:junit:4.12,org.uniflow-kt:uniflow-test:1.0.0-alpha-1
junit:junit:4.12,org.uniknow.agiledev:JUnitBDD:0.1.14
junit:junit:4.12,org.unittested:cassandra-test-junit:1.0.0
junit:junit:4.12,org.unlaxer:tinyExpression-testbase:1.1.21
junit:junit:4.12,org.unlaxer:unlaxer-testbase:1.1.21
junit:junit:4.12,org.vite:vitej:1.1.0
junit:junit:4.12,org.walkmod:javalang-compiler:2.2.6
junit:junit:4.12,org.walkmod:junit4git:1.2
junit:junit:4.12,org.whaka:whakamatautau-util:0.0.9.1
junit:junit:4.12,org.wicketeer:wicket-modelfactory:0.9.15
junit:junit:4.12,org.wicketstuff:wicketstuff-rest-utils:8.4.0
junit:junit:4.12,org.wikidata.query.rdf:testTools:0.3.0
junit:junit:4.12,org.wildfly:wildfly-testsuite-shared:21.0.1.Final
junit:junit:4.12,org.wildfly.camel:compatibility-itests-common:4.5.0
junit:junit:4.12,org.wildfly.swarm:arquillian-adapter:2017.1
junit:junit:4.12,org.wing4j.orm:wing4j-orm-test:1.0.0
junit:junit:4.12,org.wing4j.test:wing4j-test-core:1.0.1
junit:junit:4.12,org.wisdom-framework:wisdom-test:0.10.0
junit:junit:4.12,org.x2br:x2br-mangaba:0.1.0.BETA
junit:junit:4.12,org.xbib.elasticsearch:ant:6.3.2.1
junit:junit:4.12,org.xbib.elasticsearch:randomizedtesting:6.3.2.1
junit:junit:4.12,org.xbib.elasticsearch:securemock:6.3.2.1
junit:junit:4.12,org.xcsp:xcsp3-tools:1.2.2
junit:junit:4.12,org.yarnandtail:andhow-test-harness:0.4.0-RC7
junit:junit:4.12,org.zahnleiter:treej:1.0.0
junit:junit:4.12,org.zalando:fahrschein-test-support:0.15.0
junit:junit:4.12,org.zalando:java-conventions-gradle-plugin:0.6.1
junit:junit:4.12,org.zalando:tracer-junit:0.11.0
junit:junit:4.12,org.zalando:zally-test:2.1.0
junit:junit:4.12,org.zalando.github:github-client-common:0.4.7
junit:junit:4.12,org.zalando.research:zap:1.0
junit:junit:4.12,org.zalando.stups:junit-redis:0.1.0
junit:junit:4.12,org.zanata:stub-server:4.6.0-rc-1
junit:junit:4.12,org.zapodot:akka-test-junit:1.2.0
junit:junit:4.12,org.zapodot:embedded-db-junit:0.9
junit:junit:4.12,org.zapodot:embedded-jms-junit:0.1
junit:junit:4.12,org.zapodot:embedded-ldap-junit:0.1
junit:junit:4.12,org.zkoss:zkunit:1.8
junit:junit:4.12,org.zuchini:zuchini-intellij-support:0.4.0
junit:junit:4.12,org.zuchini:zuchini-junit:0.3.0
junit:junit:4.12,org.zuchini:zuchini-reporter:0.3.0
junit:junit:4.12,org.zuchini:zuchini-spring:0.3.0
junit:junit:4.12,org.zuchini.examples:zuchini-examples-filtering:0.3.0
junit:junit:4.12,org.zuchini.examples:zuchini-examples-flaky:0.3.0
junit:junit:4.12,org.zuchini.examples:zuchini-examples-parallel:0.3.0
junit:junit:4.12,pl.codewise.canaveral:canaveral-junit4-runner:1.3.4
junit:junit:4.12,pl.droidsonroids:mockwebserverplus:0.8.2.1
junit:junit:4.12,pl.fhframework:basicControls:4.6.15
junit:junit:4.12,pl.fhframework:chartsControls:4.6.13
junit:junit:4.12,pl.jsolve:templ4docx:2.0.2
junit:junit:4.12,pl.matsuo:matsuo-core:0.1.0
junit:junit:4.12,pl.pragmatists:JUnitParams:1.0.5
junit:junit:4.12,pl.stypka.jevidence:jevidence-junit:1.0
junit:junit:4.12,pl.wavesoftware:gasper:1.0.0
junit:junit:4.12,pl.wavesoftware:jmh-junit-utilities:1.0.0
junit:junit:4.12,pro.taskana.simplehistory:taskana-simplehistory-provider:0.0.4
junit:junit:4.12,pt.ulusofona.deisi:junit-extension-run-if:0.1.0
junit:junit:4.12,pt.ulusofona.deisi:stdin-stdout-junit-helper:0.1.0
junit:junit:4.12,qa.justtestlah:justtestlah-awsdevicefarm:1.7-RC2
junit:junit:4.12,qa.justtestlah:justtestlah-core:1.7-RC4
junit:junit:4.12,qa.justtestlah:justtestlah-mobile-tools:1.7-RC1
junit:junit:4.12,ren.crux:jadb-base:1.0
junit:junit:4.12,ro.isdc.wro4j:wro4j-core:1.8.0
junit:junit:4.12,ro.isdc.wro4j:wro4j-extensions:1.8.0
junit:junit:4.12,ro.pippo:pippo-test:0.8.0
junit:junit:4.12,rocks.bastion:bastion:0.2.2-BETA
junit:junit:4.12,ru.i-novus.components:liquibase-core:3.6.2.2.inovus
junit:junit:4.12,ru.iopump.pumpfw:cucumber:0.2
junit:junit:4.12,ru.koluch.morphdict:morph-dict-core:1.0
junit:junit:4.12,ru.mobileup:module-graph:1.0.2
junit:junit:4.12,ru.pravo:gatling-junitrunner_2.11:0.1
junit:junit:4.12,ru.pravo:gatling-junitrunner_2.12:2.3.0.0
junit:junit:4.12,ru.sbtqa.htmlelements:htmlelements-matchers:1.17-JAVA7
junit:junit:4.12,ru.sbtqa.tag:allure-helper:1.4.2
junit:junit:4.12,ru.sbtqa.tag:api-factory:1.4.0
junit:junit:4.12,ru.sbtqa.tag:page-factory:1.3.5
junit:junit:4.12,ru.sbtqa.tag.pagefactory:html-elements-plugin:2.0.1
junit:junit:4.12,ru.tinkoff:aerospike-scala_2.11:1.1.12
junit:junit:4.12,ru.vyarus:dropwizard-guicey:5.0.0-rc.1
junit:junit:4.12,ru.yandex:bolts:1.0.6
junit:junit:4.12,run.smt.ktest:ktest-runner-junit4:1.0.0-rc2
junit:junit:4.12,se.jguru.nazgul.core.jmx.test.mbeanserver:nazgul-core-jmx-test:2.2.0
junit:junit:4.12,se.jiderhamn:classloader-leak-test-framework:1.0.1
junit:junit:4.12,se.liu.imt.mi.snomedct:SnomedCTParser:0.4
junit:junit:4.12,se.lovef:kotlin-assert-utils:0.4.0
junit:junit:4.12,se.mithlond.services.shared.test.entity:mithlond-services-shared-entity-test:1.0.1
junit:junit:4.12,se.oyabun.criters.test:criters-test-core-jpa:1.0.1
junit:junit:4.12,se.redmind:rmtest-common:2.0.11
junit:junit:4.12,se.redmind:rmtest-core:1.0.6
junit:junit:4.12,se.snylt:witch-processor:0.5.0
junit:junit:4.12,se.tla.call-catcher:call-catcher-replayer:1.2.0
junit:junit:4.12,se.walkercrou:google-places-api-java:2.0.1
junit:junit:4.12,sk.demtec.neo4j:neo4j-gl-plugin:2.2.4
junit:junit:4.12,software.betamax:betamax-junit:2.0.0
junit:junit:4.12,software.sham:sham-sftp:0.0.3
junit:junit:4.12,software.sham:sham-ssh:0.1.0
junit:junit:4.12,studio.raptor:cmdb-foundation-service:0.0.2
junit:junit:4.12,systems.manifold:manifold-ext-middle-test:2020.1.9
junit:junit:4.12,systems.manifold:manifold-ext-test:0.54-alpha
junit:junit:4.12,tec.uom.lib:uom-lib-assertj:1.0
junit:junit:4.12,tech.firas.framework:tool-parser:1.0.0
junit:junit:4.12,tech.grasshopper:findbyfilewebelement:1.0.0
junit:junit:4.12,tech.grasshopper:mathematic:1.0.0
junit:junit:4.12,tech.ibit:structlog4j-api:1.2
junit:junit:4.12,tech.ibit:structlog4j-extend:1.1
junit:junit:4.12,tech.ibit:structlog4j-test-base:1.0
junit:junit:4.12,tech.iooo.boot:iooo-boot-test-bundle:1.1.3
junit:junit:4.12,tech.mhuang:interchan-payment-common:1.4.3
junit:junit:4.12,tech.seltzer:seltzer-cr:1.2.0
junit:junit:4.12,tech.seltzer:seltzer-util:1.2.0
junit:junit:4.12,tech.sirwellington.alchemy:alchemy-http-mock:1.0
junit:junit:4.12,tech.sirwellington.alchemy:alchemy-test:2.4.1
junit:junit:4.12,tech.uom.lib:uom-lib-assertj:2.0
junit:junit:4.12,tech.zool:SPTConverter:0.1
junit:junit:4.12,technology.zeroalpha.security:j-pgp-wordlist:0.1.1
junit:junit:4.12,to.etc.domui:to.etc.domui:1.1
junit:junit:4.12,to.etc.domui:to.etc.domui.hibutil:1.1
junit:junit:4.12,to.etc.domui:to.etc.domui.selenium:1.1
junit:junit:4.12,to.etc.domui:to.etc.webapp.core:1.1
junit:junit:4.12,top.appx:espring:1.0.0
junit:junit:4.12,top.appx:zsms:1.0.0
junit:junit:4.12,top.bayberry:bayberry-core:0.0.2
junit:junit:4.12,top.bayberry:bayberry-db:0.0.5-GA
junit:junit:4.12,top.bayberry:bayberry-filestorage:0.0.2-GA
junit:junit:4.12,top.bayberry:bayberry-media:0.0.1
junit:junit:4.12,top.bayberry:bayberry-springboot:0.0.2
junit:junit:4.12,top.bayberry:httpclientcore:0.0.2
junit:junit:4.12,top.bayberry:sdk:0.0.1
junit:junit:4.12,top.hserver:HServer:2.9.16
