CVE_ID,PATCH,G:A:V
CVE-2021-29043,https://github.com/community-security-team/liferay-portal/commit/ce56c3137a8a97ffdad8a3e95ede563dd97c946f,com.liferay.portal:com.liferay.portal.kernel:7.0.0
CVE-2013-1966,https://github.com/apache/struts/commit/7e6f641ebb142663cbd1653dc49bed725edf7f56,org.apache.struts.xwork:xwork-core:2.3.4.1
CVE-2014-0034,https://github.com/apache/cxf/commit/b4b9a010bb23059251400455afabddee15b46127,org.apache.cxf.services.sts:cxf-services-sts-core:2.7.8
CVE-2020-1926,https://github.com/apache/hive/commit/ee5a6be81a87bb21b3779edad6e61b67b365997b,org.apache.hive:hive-service:2.3.1
CVE-2020-11987,https://github.com/apache/xmlgraphics-batik/commit/0ef5b661a1f77772d1110877ea9e0287987098f6,org.apache.xmlgraphics:batik-svgbrowser:1.13
CVE-2011-1183,https://github.com/apache/tomcat/commit/b06f06375a1ff20c7fb949771e77360225e3ff41,org.apache.tomcat:tomcat-catalina:7.0.12
CVE-2015-5255,https://github.com/apache/flex-blazeds/commit/561d840192afad20225bcedbd8766a624280be6b,org.apache.flex.blazeds:flex-messaging-core:4.7.1
CVE-2019-12423,https://github.com/apache/cxf/commit/2de7e14eb95626fffef6f61365186de9a1c9de3d;https://github.com/apache/cxf/commit/8b40fdba289c62f4defae51c1f76860f0159c441,org.apache.cxf:cxf-rt-rs-security-jose:3.3.3
CVE-2020-1953,https://github.com/apache/commons-configuration/commit/add7375cf37fd316d4838c6c56b054fc293b4641,org.apache.commons:commons-configuration2:2.2
CVE-2020-26945,https://github.com/mybatis/mybatis-3/commit/9caf480e05c389548c9889362c2cb080d728b5d8,org.mybatis:mybatis:3.4.6
CVE-2018-11761,https://github.com/apache/tika/commit/bd9d75d8b0a85af2937047bfad04288c3044b2a6;https://github.com/apache/tika/commit/148adec1016acc122fa5e972f75d7029376998d9;https://github.com/apache/tika/commit/4e67928412ad56333d400f3728ecdb59d07d9d63,org.apache.tika:tika-core:1.18
CVE-2016-4433,https://github.com/apache/struts/commit/b28b78c062f0bf3c79793a25aab8c9b6c12bce6e,org.apache.struts.xwork:xwork-core:2.3.16.3
CVE-2017-2594,https://github.com/hawtio/hawtio/commit/765c7c51ef9546ddca0bbf08b2961272041a22fe,io.hawt:hawtio-system:1.4.55
CVE-2017-1000208,https://github.com/swagger-api/swagger-parser/commit/98f620c5622b0852958e01562c25988e57d80252,io.swagger:swagger-parser:1.0.28
CVE-2020-1960,https://github.com/apache/flink/commit/58b58f4b16a2e25c95b465377d43a51ad8ef3f6a,org.apache.flink:flink-metrics-jmx_2.11:1.7.2
CVE-2014-7808,https://github.com/apache/wicket/commit/d2b8848346b8f806e747dca18799d70c37fc893f,org.apache.wicket:wicket-core:1.5.8
CVE-2020-35215,https://github.com/atomix/atomix/commit/21ff37510694371855a0f563b98b0cff93f91694,io.atomix:atomix:3.1.5
CVE-2019-3894,https://github.com/wildfly/wildfly/commit/84975f8a4dd5f243c7ff5122c0d36783b116a0d7,org.wildfly:wildfly-ee:15.0.0.Final
CVE-2017-5662,https://github.com/apache/batik/commit/6ab669f073c23a443d78a7a08aea2fd4de10da8c;https://github.com/apache/batik/commit/998cabf7af08852e8305f60b5e4c0b6721c47667,org.apache.xmlgraphics:batik-dom:1.7
CVE-2015-0225,https://github.com/apache/cassandra/commit/c041ea8b3748089937168839791a6d64382b34de;https://github.com/apache/cassandra/commit/2433068c157cd21d4217c98ec5c0b9a2c07e288d,org.apache.cassandra:cassandra-all:2.0.9
CVE-2020-13920,https://github.com/apache/activemq/commit/5263883d37ee9df336776f8f906aebfb13189ece,org.apache.activemq:activemq-broker:5.15.11
CVE-2016-10027,https://github.com/igniterealtime/Smack/commit/059ee99ba0d5ff7758829acf5a9aeede09ec820b;https://github.com/igniterealtime/Smack/commit/a9d5cd4a611f47123f9561bc5a81a4555fe7cb04,org.igniterealtime.smack:smack-tcp:4.1.3
CVE-2021-39140,https://github.com/x-stream/xstream/commit/652d72f38b33938c54fd3b2ef626cb7dce38001c,com.thoughtworks.xstream:xstream:1.4.11.1
CVE-2014-0225,https://github.com/spring-projects/spring-framework/commit/c6503ebbf7c9e21ff022c58706dbac5417b2b5eb,org.springframework:spring-oxm:3.0.5.RELEASE
CVE-2018-1307,https://github.com/apache/juddi/commit/248b39c73e0c7809c42a9accd35f354869f11666,org.apache.juddi:juddi-client:3.3.3
CVE-2017-2670,https://github.com/undertow-io/undertow/commit/3ad7537d0bfeed5950afda0428ea704e5f00d815;https://github.com/undertow-io/undertow/commit/9bfe9fbbb595d51157b61693f072895f7dbadd1d,io.undertow:undertow-core:2.2.14.Final
CVE-2019-11777,https://github.com/eclipse/paho.mqtt.java/commit/a0bbf1e7da158ae191582f032343c6171e6a0b44,org.eclipse.paho:org.eclipse.paho.client.mqttv3:1.2.0
CVE-2012-2098,https://github.com/apache/commons-compress/commit/8f702469cbf4c451b6dea349290bc4af0f6f76c7,org.apache.commons:commons-compress:1.5
CVE-2015-2080,https://github.com/eclipse/jetty.project/commit/4df5647f6dfdc5fa7abb812afe9290d60b17c098;https://github.com/eclipse/jetty.project/commit/3e7b5f0fa918633ec24bd1bc23d6ee76d32c7729,org.eclipse.jetty:jetty-http:9.3.0.M1
CVE-2022-23640,https://github.com/monitorjbl/excel-streaming-reader/commit/62470065c35871076ad14480d2df26d9c5c3700a,com.monitorjbl:xlsx-streamer:1.2.1
CVE-2013-4330,https://github.com/apache/camel/commit/3215fe50dd42c83a7a454dd36486843fe36eae4,org.apache.camel:camel-core:2.9.2
CVE-2013-2035,https://github.com/fusesource/hawtjni/commit/92c266170ce98edc200c656bd034a237098b8aa5,org.fusesource.hawtjni:hawtjni-runtime:1.5
CVE-2017-12165,https://github.com/undertow-io/undertow/commit/691440ee58259fba76711b60d56dde6679808bdc,io.undertow:undertow-core:1.3.15.Final
CVE-2016-3674,https://github.com/x-stream/xstream/commit/696ec886a23dae880cf12e34e1fe09c5df8fe94;https://github.com/x-stream/xstream/commit/5b5cd6d8137f645c5d57b648afb1a305967aa7f;https://github.com/x-stream/xstream/commit/e4f1457e681e015be83c6b0b84947676980e29d;https://github.com/x-stream/xstream/commit/25c6704bea149ee93c294ae5b6e0aecd182fea88;https://github.com/x-stream/xstream/commit/87172cfc1dd7f8f6e137963c778b03efd14ac446;https://github.com/x-stream/xstream/commit/806949e1b3c22a3b31819a37402489a0303221a;https://github.com/x-stream/xstream/commit/7c77ac0397a1f93c69d2776a13c31957f55d1647;https://github.com/x-stream/xstream/commit/c9b121a88664988ccbabd83fa27bfc2a5e0bd139,com.thoughtworks.xstream:xstream:1.3.1
CVE-2017-2638,https://github.com/infinispan/infinispan/commit/e81d358351d5ab2a1abbb34b4638a7358e7b5cec,org.infinispan.server:infinispan-server-endpoints:9.0.0.Final
CVE-2019-12415,https://github.com/apache/poi/commit/2b8200f7d701ea6ff9638f629f0bd81d2e48410c;https://github.com/apache/poi/commit/780b078c8504719e04c26a22c1bd846f8b521022,org.apache.poi:poi-ooxml:3.17
CVE-2019-10899,https://github.com/rhuss/jolokia/commit/ec1cebda618e68d12c9b1906820564408cf950e1,org.jolokia:jolokia-core:1.6.0
CVE-2013-1880,https://github.com/apache/activemq/commit/fafd12dfd4f71336f8e32c090d40ed1445959b40,org.apache.activemq:activemq-web:5.6.0
CVE-2018-11762,https://github.com/apache/tika/commit/c0fb57d9d20e8eb7cb77bce8742e4566a18f5db8;https://github.com/apache/tika/commit/a09d853dbed712f644e274b497cce254f3189d57,org.apache.tika:tika-app:1.18
CVE-2021-29943,https://github.com/apache/solr/commit/def7f47a4d2389ce8362ce7215095c5e43afe5c0,org.apache.solr:solr-core:7.4.0
CVE-2020-35213,https://github.com/atomix/atomix/commit/4a65503db2c810df7aa9f9b1dc0aec4debe21380,io.atomix:atomix-storage:3.1.5
CVE-2015-7940,https://github.com/bcgit/bc-java/commit/5cb2f0578e6ec8f0d67e59d05d8c4704d8e05f83;https://github.com/bcgit/bc-java/commit/e25e94a046a6934819133886439984e2fecb2b04,org.bouncycastle:bcprov-jdk15on:1.50
CVE-2013-4366,https://github.com/apache/httpcomponents-client/commit/08140864e3e4c0994e094c4cf0507932baf6a66,org.apache.httpcomponents:httpclient:4.3
CVE-2015-5258,https://github.com/spring-projects/spring-social/commit/5151e1158e1ed51369e7aba9e8092930d28c31d3,org.springframework.social:spring-social-core:1.1.2.RELEASE
CVE-2018-11776,https://github.com/apache/struts/commit/4a3917176de2df7f33a85511d067f31e50dcc1b;https://github.com/apache/struts/commit/6efaf900d4ffb7be8a74065af5553bad2389f72;https://github.com/apache/struts/commit/b3bad5ea44f3fd9edb2cb491192c5900f46d45d,org.apache.struts:struts2-core:2.3.16.3
CVE-2012-0022,https://github.com/apache/tomcat55/commit/0314fe7743cb72e469cb395ccaaf2793a2ea0355,tomcat:tomcat-coyote:5.5.23
CVE-2021-45046,https://github.com/apache/logging-log4j2/commit/27972043b76c9645476f561c5adc483dec6d3f5d,org.apache.logging.log4j:log4j-core:2.13.3
CVE-2019-10088,https://github.com/apache/tika/commit/b8655aad5efaef1c5d266676350f58743770fb5b;https://github.com/apache/tika/commit/c4e63c9be8665cccea8b680c59a6f5cfbc03e0fc;https://github.com/apache/tika/commit/81c21ab0aac6b3e4102a1a8906c8c7eab6f96dae,org.apache.tika:tika-core:1.18
CVE-2017-3159,https://github.com/apache/camel/commit/6b979d07fd4be6ac913368f2abeae690d3325d37;https://github.com/apache/camel/commit/20e26226107f3133c87d0f5c845e02f824823f69,org.apache.camel:camel-snakeyaml:3.0.0-M4
CVE-2015-5262,https://github.com/apache/httpcomponents-client/commit/09027e7286974bf6b61f4106395da2623121db8d;https://github.com/apache/httpcomponents-client/commit/d954cd287dfcdad8f153e61181e20d253175ca8c;https://github.com/apache/httpcomponents-client/commit/6705924879810f617a7a21d34f16b6c0d61e8d34,org.apache.httpcomponents:httpclient:4.3.5
CVE-2015-0886,https://github.com/jeremyh/jBCrypt/commit/e015c2c110ab7cf544400893f3543b45f359ff58;https://github.com/djmdjm/jBCrypt/commit/0c28b698e79b132391be8333107040d774c79995,org.mindrot:jbcrypt:0.3m
CVE-2016-1000352,https://github.com/bcgit/bc-java/commit/9385b0ebd277724b167fe1d1456e3c112112be1f,org.bouncycastle:bcprov-jdk15on:1.54
CVE-2016-1000342,https://github.com/bcgit/bc-java/commit/843c2e60f67d71faf81d236f448ebbe56c62c647,org.bouncycastle:bcprov-jdk15on:1.54
CVE-2022-24198,https://github.com/itext/itext7/commit/73ac3ab0180eab1766eb41b43fd63183642e6310,com.itextpdf:kernel:7.2.0
CVE-2019-11274,https://github.com/cloudfoundry/uaa/commit/a34f55fc97a81966faf21e3ae404ec24f1f31cf7,org.cloudfoundry.identity:cloudfoundry-identity-scim:2.7.4
CVE-2016-5018,https://github.com/apache/tomcat80/commit/3adf2d614bce0fb9587b0eb7a4a9fbb7ac8e6d82;https://github.com/apache/tomcat80/commit/11950154730c3b2473580621df83356e09142e73,org.apache.tomcat:tomcat-jasper:8.0.32
CVE-2021-33604,https://github.com/vaadin/flow/commit/19fe3864f9d1567c5ac7a211189986ac093e781f,com.vaadin:flow-server:6.0.2
CVE-2011-5062,https://github.com/apache/tomcat/commit/639e20992a66d7a42fb59c974db91c8a0f730a1e,org.apache.tomcat:tomcat-catalina:7.0.8
CVE-2021-25640,https://github.com/apache/dubbo/commit/d5c0cf82715e15b8064a841d25856b73f243d3cd,org.apache.dubbo:dubbo-common:2.7.8
CVE-2022-24197,https://github.com/itext/itext7/commit/eb16e6465c563c4f8bce256c4b5909438996405b,com.itextpdf:io:7.1.15
CVE-2020-36319,https://github.com/vaadin/flow/commit/7222c96b1c5da51e56061cc5ae6d32f9a5876bc3,com.vaadin:flow-server:3.0.0
CVE-2018-8018,https://github.com/apache/ignite/commit/bc374f85ca4a5e69572902d2167fe6bedebd40a;https://github.com/apache/ignite/commit/82a7b8209fcf56971d12cb10410a38ed632215b,org.apache.ignite:ignite-core:2.3.0
CVE-2012-0047,https://github.com/apache/wicket/commit/2faab951738702b0251ed41e5b137bd5a9fc127d,org.apache.wicket:wicket:1.4.17
CVE-2017-7674,https://github.com/apache/tomcat80/commit/f52c242d92d4563dd1226dcc993ec37370ba9ce3,org.apache.tomcat:tomcat-catalina:8.0.32
CVE-2020-11612,https://github.com/netty/netty/commit/1543218d3e7afcb33a90b728b14370395a3deca0,io.netty:netty-codec:4.1.5.Final
CVE-2020-5397,https://github.com/spring-projects/spring-framework/commit/bc7d01048579430b4b2df668178809b63d3f1929,org.springframework:spring-web:5.2.2.RELEASE
CVE-2021-29425,https://github.com/apache/commons-io/commit/2736b6fe0b3fa22ec8e2b4184897ecadb021fc78,commons-io:commons-io:2.4
CVE-2010-1330,https://github.com/jruby/jcodings/commit/ef9cae715912a703f8737e087896aa24b29af222,org.jruby.jcodings:jcodings:1.0.1
CVE-2019-0199,https://github.com/apache/tomcat/commit/8d14c6f2;https://github.com/apache/tomcat/commit/0bcd69c9;https://github.com/apache/tomcat/commit/60a3af17,org.apache.tomcat:tomcat-coyote:8.5.20
CVE-2012-6092,https://github.com/apache/activemq/commit/51eb87a84be88d28383ea48f6e341ffe1203c5ba,org.apache.activemq:activemq-web:5.6.0
CVE-2020-1928,https://github.com/apache/nifi/commit/34f2a592df8996b5f9e65039a35ecd8c31417fbd,org.apache.nifi:nifi-web-api:1.10.0
CVE-2017-2582,https://github.com/keycloak/keycloak/commit/8a02ef18597e5929517d702238b09ae780eaf421;https://github.com/keycloak/keycloak/commit/0cb5ba0f6e83162d221681f47b470c3042eef237,org.keycloak:keycloak-saml-core:2.5.0.Final
CVE-2015-2156,https://github.com/netty/netty/commit/4ac519f534493bb0ca7a77e1c779138a54faa7b9;https://github.com/netty/netty/commit/97d871a7553a01384b43df855dccdda5205ae77a;https://github.com/netty/netty/commit/d98b21be045a315ced88ada84000e4757cfb9892,io.netty:netty-codec-http:4.1.0.Beta4
CVE-2019-12402,https://github.com/apache/commons-compress/commit/4ad5d80a6272e007f64a6ac66829ca189a8093b9,org.apache.commons:commons-compress:1.18
CVE-2018-25007,https://github.com/vaadin/flow/commit/600edf9d9f733ba2d8096bb0cda9be6c6848942d,com.vaadin:flow-server:1.0.5
CVE-2018-8009,https://github.com/apache/hadoop/commit/1373e3d8ad60e4da721a292912cb69243bfdf47;https://github.com/apache/hadoop/commit/bd98d4e77cf9f7b2f4b1afb4d5e5bad0f6b2fde,org.apache.hadoop:hadoop-common:2.7.2
CVE-2018-1305,https://github.com/apache/tomcat/commit/4d637bc3986e5d09b9363e2144b8ba74fa6eac3a;https://github.com/apache/tomcat/commit/3e54b2a6314eda11617ff7a7b899c251e222b1a1,org.apache.tomcat:tomcat-catalina:9.0.56
CVE-2014-0112,https://github.com/apache/struts/commit/1be8ed61e499b58b3fb6a45253f47865f83f35fb,org.apache.struts.xwork:xwork-core:2.3.16.3
CVE-2018-8017,https://github.com/apache/tika/commit/8a6a9e1344f5b10ebfa1a189dc3c30d0da2b9d4;https://github.com/apache/tika/commit/62926cae31a02d4f23d21148435804b96c543cc,org.apache.tika:tika-parsers:1.3
CVE-2018-12036,https://github.com/jeremylong/DependencyCheck/commit/4df51f39043c80b98aefdb2ae592f052d3c26acc,org.owasp:dependency-check-core:1.4.5
CVE-2018-1257,https://github.com/spring-projects/spring-framework/commit/246a6db1cad205ca9b6fca00c544ab7443ba202c;https://github.com/spring-projects/spring-framework/commit/ff2228fdaf131d57b5c8c5918ee8d07c6dd9bba,org.springframework:spring-messaging:4.3.14.RELEASE
CVE-2021-39151,https://github.com/x-stream/xstream/commit/652d72f38b33938c54fd3b2ef626cb7dce38001c,com.thoughtworks.xstream:xstream:1.4.11.1
CVE-2017-7660,https://github.com/apache/lucene-solr/commit/e3b0cfff396a7f92a4f621d598780116da916f3,org.apache.solr:solr-core:6.4.2
CVE-2021-43859,https://github.com/x-stream/xstream/commit/e8e88621ba1c85ac3b8620337dd672e0c0c3a846,com.thoughtworks.xstream:xstream:1.3.1
CVE-2021-28164,https://github.com/eclipse/jetty.project/commit/e412c8a15b3334b30193f40412c0fbc47e478e83,org.eclipse.jetty:jetty-server:9.4.38.v20210224
CVE-2017-4971,https://github.com/spring-projects/spring-webflow/commit/ec3d54d2305e6b6bce12f770fec67fe63008d45;https://github.com/spring-projects/spring-webflow/commit/57f2ccb66946943fbf3b3f2165eac1c8eb6b1523,org.springframework.webflow:spring-webflow:2.4.4.RELEASE
CVE-2017-17485,https://github.com/FasterXML/jackson-databind/commit/f031f27a31625d07922bdd090664c69544200a5d;https://github.com/FasterXML/jackson-databind/commit/bb45fb16709018842f858f1a6e1118676aaa34bd;https://github.com/FasterXML/jackson-databind/commit/978798382ceb72229e5036aa1442943933d6d171;https://github.com/FasterXML/jackson-databind/commit/2235894210c75f624a3d0cd60bfb0434a20a18bf,com.fasterxml.jackson.core:jackson-databind:2.9.0
CVE-2012-5886,https://github.com/apache/tomcat55/commit/83adfde198d8f9305edbd240e0081a2bb7902cfd,tomcat:catalina:5.5.23
CVE-2016-4430,https://github.com/apache/struts/commit/b28b78c062f0bf3c79793a25aab8c9b6c12bce6e,org.apache.struts.xwork:xwork-core:2.3.20
CVE-2016-4436,https://github.com/apache/struts/commit/27ca165ddbf81c84bafbd083b99a18d89cc49ca7,org.apache.struts:struts2-core:2.3.16.3
CVE-2014-0054,https://github.com/spring-projects/spring-framework/commit/edba32b3093703d5e9ed42b5b8ec23ecc1998398,org.springframework:spring-oxm:3.0.5.RELEASE
CVE-2018-14627,https://github.com/wildfly/wildfly/commit/883115ea2168343e870745f538a80b1ddc360914,org.wildfly:wildfly-iiop-openjdk:14.0.0.Final
CVE-2016-4800,https://github.com/eclipse/jetty.project/commit/424f0c1e040bf47f397c9164cc19d379fb00f7db;https://github.com/eclipse/jetty.project/commit/97af3d663fd22343129e8364d601640649d9eaea,org.eclipse.jetty:jetty-util:9.3.8.v20160314
CVE-2016-9589,https://github.com/undertow-io/undertow/commit/86d52a5e9198991fe30a3616d9008cecc696fc0b,io.undertow:undertow-core:1.4.4.Final
CVE-2016-2162,https://github.com/apache/struts/commit/fc2179cf1ac9fbfb61e3430fa88b641d87253327;https://github.com/apache/struts/commit/37842193ab33b7655c78a2d2c305f2e0a0e50355,org.apache.struts.xwork:xwork-core:2.3.16.3
CVE-2015-4165,https://github.com/elastic/elasticsearch/commit/f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6,org.elasticsearch:elasticsearch:1.5.2
CVE-2018-1000850,https://github.com/square/retrofit/commit/b9a7f6ad72073ddd40254c0058710e87a073047d,com.squareup.retrofit2:retrofit:2.3.0
CVE-2013-6468,https://github.com/droolsjbpm/drools/commit/3883240d8324d0aa1372fff90c227928423c6a95,org.drools:drools-workbench-models-test-scenarios:6.0.0.CR1
CVE-2018-14658,https://github.com/keycloak/keycloak/commit/a957e118e6efb35fe7ef3a62acd66341a6523cb7,org.keycloak:keycloak-services:3.4.3.Final
CVE-2018-18240,https://github.com/pippo-java/pippo/commit/c6b26551a82d2dd32097fcb17c13c3b830916296,ro.pippo:pippo-session:1.11.0
CVE-2021-21351,https://github.com/x-stream/xstream/commit/15f2cd3364795eab785166f6f36f9a91e951373f,com.thoughtworks.xstream:xstream:1.4.11.1
CVE-2014-3574,https://github.com/apache/poi/commit/103b45073c7b504236588b3acc146530205af53c;https://github.com/apache/poi/commit/bb7a24769a97732e760a0d70e76466424bfc4d8e;https://github.com/apache/poi/commit/b350d5c5edbf2fa4312ab0f46194a733194ddf55;https://github.com/apache/poi/commit/07771c3d8c7204c14a7a597b4db04a7e828a956f;https://github.com/apache/poi/commit/236c3c52a9b90688b2e57ec503559409e29f33ed,org.apache.poi:poi-ooxml:3.9
CVE-2013-2055,https://github.com/apache/wicket/commit/b8a31c41d9dd13ff6492407b86f601da654c0cd7,org.apache.wicket:wicket-core:6.7.0
CVE-2021-21295,https://github.com/netty/netty/commit/89c241e3b1795ff257af4ad6eadc616cb2fb3dc4,io.netty:netty-codec-http2:4.1.52.Final
CVE-2017-15718,https://github.com/apache/hadoop/commit/bfa736b7782b0075b3dc4c956ae7426952c49f83,org.apache.hadoop:hadoop-yarn-server-nodemanager:2.7.2
CVE-2020-27216,https://github.com/eclipse/jetty.project/commit/820c79ba5b68ece9d17d5af72284ed35179e0b79,org.eclipse.jetty:jetty-http:9.4.31.v20200723
CVE-2019-9827,https://github.com/hawtio/hawtio/commit/503ed37b05a732fbb4e8c15b8b7881ef5009008d,io.hawt:hawtio-system:1.4.55
CVE-2015-2944,https://github.com/apache/sling/commit/89e0555c75da9bda3007dadc08521dc0cbc90a0c,org.apache.sling:org.apache.sling.api:2.1.0
CVE-2014-0168,https://github.com/rhuss/jolokia/commit/2d9b168cfbbf5a6d16fa6e8a5b34503e3dc42364,org.jolokia:jolokia-core:1.2.0
CVE-2014-9527,https://github.com/apache/poi/commit/21d2bc3cffeefab6c41627da469fce35ed7760e6,org.apache.poi:poi-scratchpad:3.9
CVE-2011-0534,https://github.com/apache/tomcat/commit/0084470;https://github.com/apache/tomcat/commit/51640d60c705e57450a105832d91ff4535a96851,org.apache.tomcat:tomcat-coyote:7.0.5
CVE-2014-8122,https://github.com/weld/core/commit/6808b11cd6d97c71a2eed754ed4f955acd789086;https://github.com/weld/core/commit/8e413202fa1af08c09c580f444e4fd16874f9c65,org.jboss.weld:weld-core-impl:3.0.0.Alpha2
CVE-2015-5211,https://github.com/spring-projects/spring-framework/commit/2bd1da;https://github.com/spring-projects/spring-framework/commit/a95c3d,org.springframework:spring-websocket:4.1.5.RELEASE
CVE-2013-6407,https://github.com/apache/lucene-solr/commit/bffc5624eff8e2790fb8d29b48385efd063c79d9,org.apache.solr:solr-core:4.0.0
CVE-2018-11758,https://github.com/apache/cayenne/commit/8d4c83abed024fc3a698148a122429022b89b590,org.apache.cayenne:cayenne-server:4.2.M3
CVE-2019-0212,https://github.com/apache/hbase/commit/7206ef6427d12785b797797a00153b5437e21cb1,org.apache.hbase:hbase-rest:2.1.3
CVE-2018-8026,https://github.com/apache/lucene-solr/commit/3aa6086ed99fa7158d423dc7c33dae6da466b09;https://github.com/apache/lucene-solr/commit/e21d4937e0637c7b7949ac463f331da9a42c07f,org.apache.solr:solr-core:7.2.1
CVE-2014-3579,https://github.com/apache/activemq-apollo/commit/e5647554e6801a522c508a8eb457979a9af8c398,org.apache.activemq:apollo-selector:1.7
CVE-2019-16869,https://github.com/netty/netty/commit/39cafcb05c99f2aa9fce7e6597664c9ed6a63a95,io.netty:netty-all:4.1.41.Final
CVE-2019-11343,https://github.com/xjodoin/torpedoquery/commit/3c20b874fba9cc2a78b9ace10208de1602b56c3f,org.torpedoquery:org.torpedoquery:2.5.1
CVE-2018-18628,https://github.com/pippo-java/pippo/commit/c6b26551a82d2dd32097fcb17c13c3b830916296,ro.pippo:pippo-session:1.11.0
CVE-2020-13936,https://github.com/apache/velocity-engine/commit/f355cec739d4e705e541a149ff2d8806ed565401,org.apache.velocity:velocity-engine-core:2.0
CVE-2022-25312,https://github.com/apache/any23/commit/856210814c16ff720f1484019013dc77cf95a2d0,org.apache.any23:apache-any23-core:2.3
CVE-2019-11808,https://github.com/ratpack/ratpack/commit/f2b63eb82dd71194319fd3945f5edf29b8f3a42d;https://github.com/ratpack/ratpack/commit/7b2f09eeeba1e460ad8702930a8a8933a2dbe1e9,io.ratpack:ratpack-session:1.5.0
CVE-2019-11272,https://github.com/spring-projects/spring-security/commit/b2d4fec3617c497c5a8eb9c7e5270e0c7db293ee;https://github.com/spring-projects/spring-security/commit/12dbf2e9612cddd775904952d01bfc044fb1d1bb,org.springframework.security:spring-security-core:4.2.3.RELEASE
CVE-2012-5887,https://github.com/apache/tomcat55/commit/83adfde198d8f9305edbd240e0081a2bb7902cfd,tomcat:catalina:5.5.23
CVE-2015-5345,https://github.com/apache/tomcat80/commit/2b643a4e36d318d55ec57fee57610671656d23c0,org.apache.tomcat:tomcat-catalina:9.0.0.M1
CVE-2013-6397,https://github.com/apache/lucene-solr/commit/da34b18cb3092df4972e2b6fa5178d1059923910,org.apache.solr:solr-core:4.4.0
CVE-2015-5377,https://github.com/elastic/elasticsearch/commit/bf3052d14c874aead7da8855c5fcadf5428a43f2,org.elasticsearch:elasticsearch:1.5.2
CVE-2016-6795,https://github.com/apache/struts/commit/7d8c3598ef4a4699515a2b8e1064d4e9b921a58b,org.apache.struts:struts2-core:2.3.20
CVE-2013-7315,https://github.com/frankneusource/spring-framework/commit/7576274874deeccb6da6b09a8d5bd62e8b5538b7,org.springframework:spring-web:4.0.0.RELEASE
CVE-2013-2254,https://github.com/apache/sling-org-apache-sling-servlets-post/commit/7ddd5df1282a47a99af1f7f4897fc7abe1ec056b,org.apache.sling:org.apache.sling.servlets.post:2.3.0
CVE-2011-2526,https://github.com/apache/tomcat/commit/36e6efdd4052ea0f3a0a6db4bc27ebfb925c3772;https://github.com/apache/tomcat/commit/64109ce37870bc6c470df8cf5ae0f3bb82429ee0;https://github.com/apache/tomcat/commit/eb6416f0743e974d031d415d3d33544bea044eca;https://github.com/apache/tomcat/commit/d3efb1a364d41a32bcdd08517622a97548faaa4a;https://github.com/apache/tomcat55/commit/e67f6882118f2a8285e4e8acd050dad64a3ef3e4;https://github.com/apache/tomcat/commit/f0488ac8a449ac3efa8df9a560c42a835231a479;https://github.com/apache/tomcat/commit/26f3f098309772e8617fde3cbba59d0c4b65efc7,tomcat:catalina:5.5.23
CVE-2018-1336,https://github.com/apache/tomcat/commit/92cd494555598e99dd691712e8ee426a2f9c2e93,org.apache.tomcat:tomcat-util:9.0.7
CVE-2017-12630,https://github.com/apache/drill/commit/c7c8ffd6f5e1b8f4677f9e95c317482d929a1bb5,org.apache.drill.exec:drill-java-exec:1.11.0
CVE-2020-2933,https://github.com/mysql/mysql-connector-j/commit/e824d25875e2fdfdacf8a09e8d829df00a3db8e7,mysql:mysql-connector-java:5.1.38
CVE-2020-1933,https://github.com/apache/nifi/commit/34f2a59,org.apache.nifi:nifi-web-api:1.10.0
CVE-2020-13933,https://github.com/apache/shiro/commit/83d8dacd273c8f6d70e6b1aa4f240d4f7a408c27,org.apache.shiro:shiro-web:1.3.2
CVE-2017-14063,https://github.com/AsyncHttpClient/async-http-client/commit/e9f12b29725c567cdb4de98b3302a61ca9d41280;https://github.com/AsyncHttpClient/async-http-client/commit/eb9e3347e45319be494db24d285a2aee4396f5d3,org.asynchttpclient:async-http-client:2.0.24
CVE-2018-1335,https://github.com/apache/tika/commit/302f22aff7a836868b270038e1d66002a2004869,org.apache.tika:tika-core:1.17
CVE-2021-31411,https://github.com/vaadin/flow/commit/e9ceac295812018b0d654ce897de6e98b8571255,com.vaadin:flow-server:2.4.0
CVE-2016-3083,https://github.com/apache/hive/commit/116751eb543ff218502b5bf2add342b152baa17d,org.apache.hive:hive-service:2.0.0
CVE-2012-0394,https://github.com/apache/struts/commit/b4265d369dc29d57a9f2846a85b26598e83f3892;https://github.com/apache/struts/commit/9cad25f258bb2629d263f828574d2671366c238d;https://github.com/apache/struts/commit/34c80dae734e70f13c0e46f9c83602fb71318e58,org.apache.struts.xwork:xwork-core:2.2.3.1
CVE-2018-8036,https://github.com/apache/pdfbox/commit/038c09b5f361e083a00ce076c95521b73202fcb4,org.apache.pdfbox:fontbox:1.8.4
CVE-2020-27218,https://github.com/eclipse/jetty.project/commit/14f94f738df5adf68549749d01d4f9d97ea51452,org.eclipse.jetty:jetty-server:10.0.0
CVE-2021-30468,https://github.com/apache/cxf/commit/9d423d4ceb41a6a025b1cada185f0255e731d3af,org.apache.cxf:cxf-rt-rs-json-basic:3.4.3
